! ------------ AirfoilInfo v1.01.x Input File ----------------------------------
! DU25 airfoil with an aspect ratio of 17.  Original -180 to 180deg Cl, Cd, and Cm versus AOA data taken from Appendix A of DOWEC document 10046_009.pdf (numerical values obtained from Koert Lindenburg of ECN).
! Cl and Cd values corrected for rotational stall delay and Cd values corrected using the Viterna method for 0 to 90deg AOA by Jason Jonkman using AirfoilPrep_v2p0.xls.
! note that this file uses Marshall Buhl's new input file processing; start all comment lines with !
! ------------------------------------------------------------------------------
"DEFAULT"     InterpOrd         ! Interpolation order to use for quasi-steady table lookup {1=linear; 3=cubic spline; "default"} [default=1]
          1   NonDimArea        ! The non-dimensional area of the airfoil (area/chord^2) (set to 1.0 if unsure or unneeded)
@"DU25_A17_coords.txt"    NumCoords         ! The number of coordinates in the airfoil shape file.  Set to zero if coordinates not included.
"unused"      BL_file           ! The file name including the boundary layer characteristics of the profile. Ignored if the aeroacoustic module is not called.
          1   NumTabs           ! Number of airfoil tables in this file.
! ------------------------------------------------------------------------------
! data for table 1
! ------------------------------------------------------------------------------
       10.3   Re                ! Reynolds number in millions
          0   UserProp          ! User property (control) setting
True          InclUAdata        ! Is unsteady aerodynamics data included in this table? If TRUE, then include 30 UA coefficients below this line
!........................................
       -3.5   alpha0            ! 0-lift angle of attack, depends on airfoil.
         19   alpha1            ! Angle of attack at f=0.7, (approximately the stall angle) for AOA>alpha0. (deg)
        -19   alpha2            ! Angle of attack at f=0.7, (approximately the stall angle) for AOA<alpha0. (deg)
          1   eta_e             ! Recovery factor in the range [0.85 - 0.95] used only for UAMOD=1, it is set to 1 in the code when flookup=True. (-)
      7.318   C_nalpha          ! Slope of the 2D normal force coefficient curve. (1/rad)
          3   T_f0              ! Initial value of the time constant associated with Df in the expression of Df and f''. [default = 3]
          6   T_V0              ! Initial value of the time constant associated with the vortex lift decay process; it is used in the expression of Cvn. It depends on Re,M, and airfoil class. [default = 6]
        1.7   T_p               ! Boundary-layer,leading edge pressure gradient time constant in the expression of Dp. It should be tuned based on airfoil experimental data. [default = 1.7]
         11   T_VL              ! Initial value of the time constant associated with the vortex advection process; it represents the non-dimensional time in semi-chords, needed for a vortex to travel from LE to trailing edge (TE); it is used in the expression of Cvn. It depends on Re, M (weakly), and airfoil. [valid range = 6 - 13, default = 11]
       0.14   b1                ! Constant in the expression of phi_alpha^c and phi_q^c.  This value is relatively insensitive for thin airfoils, but may be different for turbine airfoils. [from experimental results, defaults to 0.14]
       0.53   b2                ! Constant in the expression of phi_alpha^c and phi_q^c.  This value is relatively insensitive for thin airfoils, but may be different for turbine airfoils. [from experimental results, defaults to 0.53]
          5   b5                ! Constant in the expression of K'''_q,Cm_q^nc, and k_m,q.  [from  experimental results, defaults to 5]
        0.3   A1                ! Constant in the expression of phi_alpha^c and phi_q^c.  This value is relatively insensitive for thin airfoils, but may be different for turbine airfoils. [from experimental results, defaults to 0.3]
        0.7   A2                ! Constant in the expression of phi_alpha^c and phi_q^c.  This value is relatively insensitive for thin airfoils, but may be different for turbine airfoils. [from experimental results, defaults to 0.7]
          1   A5                ! Constant in the expression of K'''_q,Cm_q^nc, and k_m,q. [from experimental results, defaults to 1]
          0   S1                ! Constant in the f curve best-fit for alpha0<=AOA<=alpha1; by definition it depends on the airfoil. [ignored if UAMod<>1]
          0   S2                ! Constant in the f curve best-fit for         AOA> alpha1; by definition it depends on the airfoil. [ignored if UAMod<>1]
          0   S3                ! Constant in the f curve best-fit for alpha2<=AOA< alpha0; by definition it depends on the airfoil. [ignored if UAMod<>1]
          0   S4                ! Constant in the f curve best-fit for         AOA< alpha2; by definition it depends on the airfoil. [ignored if UAMod<>1]
     2.8824   Cn1               ! Critical value of C0n at leading edge separation. It should be extracted from airfoil data at a given Mach and Reynolds number. It can be calculated from the static value of Cn at either the break in the pitching moment or the loss of chord force at the onset of stall. It is close to the condition of maximum lift of the airfoil at low Mach numbers.
      -1.26   Cn2               ! As Cn1 for negative AOAs.
       0.19   St_sh             ! Strouhal's shedding frequency constant.  [default = 0.19]
     0.0055   Cd0               ! 2D drag coefficient value at 0-lift.
    -0.1209   Cm0               ! 2D pitching moment coefficient about 1/4-chord location, at 0-lift, positive if nose up. [If the aerodynamics coefficients table does not include a column for Cm, this needs to be set to 0.0]
          0   k0                ! Constant in the \hat(x)_cp curve best-fit; = (\hat(x)_AC-0.25).  [ignored if UAMod<>1]
          0   k1                ! Constant in the \hat(x)_cp curve best-fit.  [ignored if UAMod<>1]
          0   k2                ! Constant in the \hat(x)_cp curve best-fit.  [ignored if UAMod<>1]
          0   k3                ! Constant in the \hat(x)_cp curve best-fit.  [ignored if UAMod<>1]
          0   k1_hat            ! Constant in the expression of Cc due to leading edge vortex effects.  [ignored if UAMod<>1]
        0.2   x_cp_bar          ! Constant in the expression of \hat(x)_cp^v. [ignored if UAMod<>1, default = 0.2]
"DEFAULT"     UACutout          ! Angle of attack above which unsteady aerodynamics are disabled (deg). [Specifying the string "Default" sets UACutout to 45 degrees]
"DEFAULT"     filtCutOff        ! Reduced frequency cut-off for low-pass filtering the AoA input to UA, as well as the 1st and 2nd derivatives (-) [default = 0.5]
!........................................
! Table of aerodynamics coefficients
        113   NumAlf            ! Number of data lines in the following table
!    Alpha      Cl      Cd        Cm
!    (deg)      (-)     (-)       (-)
-180.00	   0.0000	  0.0100	 0.0000
-170.00	   0.6459	  0.0100	 0.4000
-160.00	   1.2917	  0.0879	 0.7578
-150.00	   0.9977	  0.2849	 0.5387
-140.00	   0.8370	  0.5274	 0.4772
-130.00	   0.6967	  0.7869	 0.4675
-120.00	   0.5430	  1.0330	 0.4765
-110.00	   0.3693	  1.2372	 0.4877
-100.00	   0.1832	  1.3760	 0.4908
 -90.00	   0.0000	  1.4340	 0.4792
 -80.00	   -0.1832	  1.3760	 0.4441
 -70.00	   -0.3693	  1.2372	 0.3982
 -60.00	   -0.5430	  1.0330	 0.3480
 -50.00	   -0.6967	  0.7869	 0.2992
 -40.00	   -0.8370	  0.5274	 0.2543
 -30.00	   -0.9977	  0.2849	 0.2060
 -20.00	   -1.2917	  0.0879	 -0.0346
 -19.50	   -1.3175	  0.0765	 -0.0362
 -19.00	   -1.3136	  0.0713	 -0.0377
 -18.50	   -1.3091	  0.0662	 -0.0391
 -18.00	   -1.3039	  0.0613	 -0.0403
 -17.50	   -1.2933	  0.0570	 -0.0414
 -17.00	   -1.2814	  0.0530	 -0.0423
 -16.50	   -1.2685	  0.0492	 -0.0430
 -16.00	   -1.2556	  0.0455	 -0.0437
 -15.50	   -1.2386	  0.0420	 -0.0444
 -15.00	   -1.2146	  0.0393	 -0.0452
 -14.50	   -1.1928	  0.0363	 -0.0459
 -14.00	   -1.1712	  0.0333	 -0.0466
 -13.50	   -1.1471	  0.0305	 -0.0473
 -13.00	   -1.1177	  0.0282	 -0.0481
 -12.50	   -1.0889	  0.0258	 -0.0489
 -12.00	   -1.0607	  0.0234	 -0.0497
 -11.50	   -1.0320	  0.0210	 -0.0506
 -11.00	   -1.0043	  0.0187	 -0.0512
 -10.50	   -0.9655	  0.0158	 -0.0558
 -10.00	   -0.8996	  0.0102	 -0.0644
  -9.50	   -0.8263	  0.0083	 -0.0739
  -9.00	   -0.7502	  0.0073	 -0.0818
  -8.50	   -0.6750	  0.0068	 -0.0884
  -8.00	   -0.5991	  0.0064	 -0.0948
  -7.50	   -0.5285	  0.0061	 -0.0991
  -7.00	   -0.4601	  0.0060	 -0.1025
  -6.50	   -0.3923	  0.0059	 -0.1057
  -6.00	   -0.3243	  0.0057	 -0.1089
  -5.50	   -0.2569	  0.0056	 -0.1119
  -5.00	   -0.1912	  0.0056	 -0.1142
  -4.50	   -0.1253	  0.0055	 -0.1166
  -4.00	   -0.0601	  0.0055	 -0.1187
  -3.50	   0.0054	  0.0055	 -0.1209
  -3.00	   0.0702	  0.0055	 -0.1229
  -2.50	   0.1354	  0.0054	 -0.1249
  -2.00	   0.1999	  0.0054	 -0.1268
  -1.50	   0.2647	  0.0054	 -0.1287
  -1.00	   0.3292	  0.0054	 -0.1305
  -0.50	   0.3937	  0.0054	 -0.1324
   0.00	   0.4579	  0.0055	 -0.1341
   0.50	   0.5224	  0.0054	 -0.1358
   1.00	   0.5861	  0.0055	 -0.1374
   1.50	   0.6500	  0.0055	 -0.1390
   2.00	   0.7136	  0.0055	 -0.1405
   2.50	   0.7773	  0.0056	 -0.1421
   3.00	   0.8400	  0.0057	 -0.1434
   3.50	   0.9034	  0.0057	 -0.1448
   4.00	   0.9656	  0.0058	 -0.1460
   4.50	   1.0270	  0.0060	 -0.1470
   5.00	   1.0834	  0.0067	 -0.1473
   5.50	   1.1375	  0.0076	 -0.1470
   6.00	   1.1902	  0.0085	 -0.1464
   6.50	   1.2435	  0.0093	 -0.1460
   7.00	   1.2973	  0.0100	 -0.1456
   7.50	   1.3492	  0.0108	 -0.1448
   8.00	   1.4005	  0.0116	 -0.1439
   8.50	   1.4514	  0.0123	 -0.1430
   9.00	   1.5011	  0.0131	 -0.1417
   9.50	   1.5482	  0.0140	 -0.1400
  10.00	   1.5920	  0.0149	 -0.1377
  10.50	   1.6243	  0.0160	 -0.1330
  11.00	   1.6599	  0.0174	 -0.1295
  11.50	   1.6938	  0.0191	 -0.1261
  12.00	   1.7266	  0.0211	 -0.1230
  12.50	   1.7588	  0.0233	 -0.1203
  13.00	   1.7875	  0.0262	 -0.1176
  13.50	   1.8159	  0.0293	 -0.1154
  14.00	   1.8401	  0.0331	 -0.1131
  14.50	   1.8629	  0.0373	 -0.1111
  15.00	   1.8820	  0.0421	 -0.1092
  15.50	   1.8967	  0.0476	 -0.1073
  16.00	   1.9101	  0.0535	 -0.1056
  16.50	   1.9219	  0.0600	 -0.1042
  17.00	   1.9339	  0.0666	 -0.1029
  17.50	   1.9408	  0.0741	 -0.1019
  18.00	   1.9479	  0.0817	 -0.1009
  18.50	   1.9541	  0.0897	 -0.1001
  19.00	   1.9587	  0.0981	 -0.0996
  19.50	   1.9609	  0.1071	 -0.0993
  20.00	   1.9654	  0.1159	 -0.0992
  30.00	   1.7193	  0.4107	 -0.2373
  40.00	   1.5072	  0.7309	 -0.2917
  50.00	   1.2620	  1.0370	 -0.3319
  60.00	   0.9641	  1.2844	 -0.3707
  70.00	   0.6287	  1.4370	 -0.4098
  80.00	   0.2913	  1.4740	 -0.4473
  90.00	   0.0000	  1.4340	 -0.4792
 100.00	   -0.1832	  1.3760	 -0.4908
 110.00	   -0.3693	  1.2372	 -0.4877
 120.00	   -0.5430	  1.0330	 -0.4765
 130.00	   -0.6967	  0.7869	 -0.4675
